n,null_pct,n_unique,dtype,unhashable,zero_pct,min,max,mean,std,degenerate,file,column
304711,0.0,4,float64,False,0.0,-0.017143345673339642,63.82332413680831,-0.0162005437932921,0.17347497660300723,NEAR_CONSTANT(1.0000),X_test.parquet,lovd_variant_class
304711,0.0,2,float64,False,0.0,-4.4342914893687855,0.22551517021321207,0.03385370454724931,0.9254032940692802,,X_test.parquet,is_autosome
304711,0.0,2,float64,False,0.0,-0.2227418606235418,4.48950187091285,-0.03198561477583234,0.9287098461938326,,X_test.parquet,is_sex_chrom
304711,0.0,2,float64,False,0.0,-0.033590849462735425,29.770012250192323,-0.014224586302784854,0.7594796696382716,NEAR_CONSTANT(0.9994),X_test.parquet,is_mitochondrial
304711,0.0,2750,float64,False,0.0,0.009560000151395798,0.5,0.15081373662650505,0.09033204132022424,,X_test.parquet,gnn_score
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,maxentscan_score
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,dist_to_splice_site
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,exon_number
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,is_canonical_splice
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,alphafold_plddt
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,solvent_accessibility
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,secondary_structure_context
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,dist_to_active_site
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,af_1kg_afr
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,af_1kg_eur
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,af_1kg_eas
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,af_1kg_sas
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,af_1kg_amr
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,finngen_af_fin
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,finngen_af_nfsee
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,finngen_enrichment
304711,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_test.parquet,esm2_delta_norm
304711,0.0,2448,float64,False,0.0,-0.6237412792584122,1.7067465462729376,0.08574489820011398,1.0471491790699716,,X_test.parquet,pli_score
304711,0.0,1457,float64,False,0.0,-1.9623237433171241,3.32960709116242,0.006700789142488929,1.069688139103267,,X_test.parquet,loeuf
304711,0.0,3140,float64,False,0.0,-6.406931099487805,3.5307092541863034,-0.1741156593923232,0.8747980219848548,,X_test.parquet,syn_z
304711,0.0,3140,float64,False,0.0,-4.377799104722062,2.8613520999453375,-0.06647978156821224,0.9200347361924308,,X_test.parquet,mis_z
1038974,0.0,316430,float64,False,0.0,-0.15282178340590538,11.946649834874396,1.4006043681908164e-17,1.0,,X_train.parquet,af_raw
1038974,0.0,316430,float64,False,0.0,-1.065336340409848,2.9699995525600733,3.781631794115204e-16,1.0,,X_train.parquet,af_log10
1038974,0.0,2,float64,False,0.0,-0.7599178219192426,1.3159317641405066,1.4006043681908164e-17,1.0000000000000002,,X_train.parquet,af_is_absent
1038974,0.0,2,float64,False,0.0,-2.4089316573780213,0.415121781034021,1.120483494552653e-16,0.9999999999999999,,X_train.parquet,af_is_ultra_rare
1038974,0.0,2,float64,False,0.0,-0.2552750493312928,3.9173432837230098,-1.4006043681908164e-17,0.9999999999999999,,X_train.parquet,af_is_rare
1038974,0.0,2,float64,False,0.0,-0.22102748199968236,4.524324264805393,7.003021840954082e-17,1.0000000000000002,,X_train.parquet,af_is_common
1038974,0.0,225,float64,False,0.0,-0.007200822375798333,317.2922672839568,-2.735555406622688e-18,1.0000000000000002,,X_train.parquet,ref_len
1038974,0.0,275,float64,False,0.0,-0.012657552680299451,247.4206564415614,2.6261331903577805e-18,1.0,,X_train.parquet,alt_len
1038974,0.0,359,float64,False,0.0,-0.014057542286684026,217.43570254651266,3.939199785536671e-18,1.0,,X_train.parquet,len_diff
1038974,0.0,2,float64,False,0.0,-4.328925730304573,0.2310041941813685,1.7507554602385205e-17,0.9999999999999996,,X_train.parquet,is_snv
1038974,0.0,2,float64,False,0.0,-0.21993304707705277,4.546838291426271,2.2759820983100765e-17,1.0,,X_train.parquet,is_insertion
1038974,0.0,2,float64,False,0.0,-0.050366655674758856,19.85440539188207,2.3306932064425303e-17,0.9999999999999999,,X_train.parquet,is_deletion
1038974,0.0,2,float64,False,0.0,-0.22618363234323444,4.421186403455121,0.0,1.0,,X_train.parquet,is_indel
1038974,0.0,7,float64,False,0.0,-1.0636359771865522,3.307194277413998,-2.976284282405485e-17,1.0,,X_train.parquet,consequence_severity
1038974,0.0,2,float64,False,0.0,-0.23681525210452883,4.222700992073796,-1.7945243467444834e-17,1.0,,X_train.parquet,is_loss_of_function
1038974,0.0,2,float64,False,0.0,-0.392710965940151,2.5464020277763253,-6.302719656858674e-17,0.9999999999999999,,X_train.parquet,is_missense
1038974,0.0,2,float64,False,0.0,-0.7215135390978565,1.3859753778845905,-3.501510920477041e-18,1.0,,X_train.parquet,is_synonymous
1038974,0.0,2,float64,False,0.0,-0.165601034821241,6.038609608203569,-3.129475385176355e-17,0.9999999999999998,,X_train.parquet,is_splice
1038974,0.0,2,float64,False,0.0,-1.061781426171231,0.9418134235084387,5.602417472763265e-17,0.9999999999999996,,X_train.parquet,in_coding
1038974,0.0,10655,float64,False,0.0,-2.340631222380122,10.755888074428974,-1.470634586600357e-16,0.9999999999999999,,X_train.parquet,cadd_phred
1038974,0.0,1001,float64,False,0.0,-3.2982499057658328,3.7187783145450735,-1.3305741497812756e-16,0.9999999999999998,,X_train.parquet,sift_score
1038974,0.0,1001,float64,False,0.0,-3.0716484882120714,3.1120031755924256,-2.240966989105306e-16,1.0,,X_train.parquet,polyphen2_score
1038974,0.0,1001,float64,False,0.0,-3.674176978731373,3.9771171904326925,-3.5015109204770407e-16,1.0,,X_train.parquet,revel_score
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,phylop_score
1038974,0.0,4424,float64,False,0.0,-6.141207413522868,2.694316292109412,-4.902115288667857e-17,0.9999999999999999,,X_train.parquet,gerp_score
1038974,0.0,9469,float64,False,0.0,-3.418513752432102,3.734407904378608,4.201813104572449e-17,1.0,,X_train.parquet,alphamissense_score
1038974,0.0,92,float64,False,0.0,-0.24130547977035444,5.791000550456696,-5.164728607703635e-17,1.0,,X_train.parquet,splice_ai_score
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,eve_score
1038974,0.0,2,float64,False,0.0,-0.3937991876083307,2.539365319855844,-1.120483494552653e-16,1.0,,X_train.parquet,cadd_high
1038974,0.0,2,float64,False,0.0,-0.24579145409846673,4.068489702654142,-3.501510920477041e-17,1.0,,X_train.parquet,sift_deleterious
1038974,0.0,2,float64,False,0.0,-0.22482148322233725,4.447973501762951,2.1009065522862244e-17,1.0,,X_train.parquet,polyphen_probably_damaging
1038974,0.0,2,float64,False,0.0,-3.2143613700850233,0.3111037885493094,1.0504532761431122e-16,0.9999999999999998,,X_train.parquet,revel_pathogenic
1038974,0.0,5,float64,False,0.0,-1.7269418537276051,4.274087229301207,-1.0504532761431122e-16,1.0,,X_train.parquet,n_tools_pathogenic
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gene_constraint_oe
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gene_is_constrained
1038974,0.0,310,float64,False,0.0,-0.44052182976497084,4.761496452722702,2.1009065522862244e-17,1.0,,X_train.parquet,n_pathogenic_in_gene
1038974,0.0,2,float64,False,0.0,-2.951092768642985,0.33885752783699685,1.5406648050098978e-16,0.9999999999999999,,X_train.parquet,gene_has_known_disease
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,has_uniprot_annotation
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,n_known_pathogenic_protein_variants
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gtex_max_tpm
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gtex_n_tissues_expressed
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gtex_tissue_specificity
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gtex_is_eqtl
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gtex_min_eqtl_pval
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,gtex_max_abs_effect
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,codon_position
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,dbsnp_af
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,omim_n_diseases
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,omim_is_autosomal_dominant
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,clingen_validity_score
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,hgmd_is_disease_mutation
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,hgmd_n_reports
1038974,0.0,4,float64,False,0.0,-0.017143345673339642,63.82332413680831,-3.501510920477041e-18,1.0,NEAR_CONSTANT(0.9997),X_train.parquet,lovd_variant_class
1038974,0.0,2,float64,False,0.0,-4.4342914893687855,0.22551517021321207,-2.048383888479069e-16,1.0000000000000002,,X_train.parquet,is_autosome
1038974,0.0,2,float64,False,0.0,-0.2227418606235418,4.48950187091285,-2.6261331903577805e-18,1.0000000000000002,,X_train.parquet,is_sex_chrom
1038974,0.0,2,float64,False,0.0,-0.033590849462735425,29.770012250192323,0.0,0.9999999999999998,,X_train.parquet,is_mitochondrial
1038974,0.0,9857,float64,False,0.0,0.001202822313643992,0.5,0.15860835091458003,0.0993730978160069,,X_train.parquet,gnn_score
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,maxentscan_score
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,dist_to_splice_site
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,exon_number
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,is_canonical_splice
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,alphafold_plddt
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,solvent_accessibility
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,secondary_structure_context
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,dist_to_active_site
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,af_1kg_afr
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,af_1kg_eur
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,af_1kg_eas
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,af_1kg_sas
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,af_1kg_amr
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,finngen_af_fin
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,finngen_af_nfsee
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,finngen_enrichment
1038974,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_train.parquet,esm2_delta_norm
1038974,0.0,8358,float64,False,0.0,-0.6237412792584122,1.7067465462729376,1.1029759399502678e-16,1.0000000000000002,,X_train.parquet,pli_score
1038974,0.0,1866,float64,False,0.0,-1.9650292294288212,3.302552230045449,9.804230577335714e-17,0.9999999999999999,,X_train.parquet,loeuf
1038974,0.0,10736,float64,False,0.0,-6.784718671571802,3.4537689878716806,5.252266380715561e-18,0.9999999999999999,,X_train.parquet,syn_z
1038974,0.0,10576,float64,False,0.0,-6.5248628434699025,5.4503785640626,-5.602417472763265e-17,1.0,,X_train.parquet,mis_z
146329,0.0,62001,float64,False,0.0,-0.15282178340590538,11.946649834874396,0.004038016158414471,0.9937426691132638,,X_val.parquet,af_raw
146329,0.0,62001,float64,False,0.0,-1.065336340409848,2.9699995525600733,0.021879064347037007,1.0073273870062112,,X_val.parquet,af_log10
146329,0.0,2,float64,False,0.0,-0.7599178219192426,1.3159317641405066,-0.020519915318225813,0.9940671879029102,,X_val.parquet,af_is_absent
146329,0.0,2,float64,False,0.0,-2.4089316573780213,0.415121781034021,-0.020232779331312224,1.0197700475583649,,X_val.parquet,af_is_ultra_rare
146329,0.0,2,float64,False,0.0,-0.2552750493312928,3.9173432837230098,0.012768963343641363,1.0230336107000542,,X_val.parquet,af_is_rare
146329,0.0,2,float64,False,0.0,-0.22102748199968236,4.524324264805393,0.01642008813410361,1.0345969713596412,,X_val.parquet,af_is_common
146329,0.0,55,float64,False,0.0,-0.007200822375798333,262.99644845107014,9.05959163572018e-05,1.1150687364692322,,X_val.parquet,ref_len
146329,0.0,111,float64,False,0.0,-0.012657552680299451,226.7666607091137,-0.0044180359733174334,0.6145225594612873,,X_val.parquet,alt_len
146329,0.0,127,float64,False,0.0,-0.014057542286684026,198.57734827456608,-0.0023950813459816516,0.9340221620815318,,X_val.parquet,len_diff
146329,0.0,2,float64,False,0.0,-4.328925730304573,0.2310041941813685,0.0009650173773499819,0.9980202920021646,,X_val.parquet,is_snv
146329,0.0,2,float64,False,0.0,-0.21993304707705277,4.546838291426271,-0.0012522934644892262,0.9972862560980755,,X_val.parquet,is_insertion
146329,0.0,2,float64,False,0.0,-0.050366655674758856,19.85440539188207,-0.0035731862711577116,0.9639625060209447,,X_val.parquet,is_deletion
146329,0.0,2,float64,False,0.0,-0.22618363234323444,4.421186403455121,-0.0020551933965526612,0.9956777762842723,,X_val.parquet,is_indel
146329,0.0,7,float64,False,0.0,-1.0636359771865522,3.307194277413998,-0.03211272229812049,0.9956742259014203,,X_val.parquet,consequence_severity
146329,0.0,2,float64,False,0.0,-0.23681525210452883,4.222700992073796,-0.006173213028600203,0.9876012199569286,,X_val.parquet,is_loss_of_function
146329,0.0,2,float64,False,0.0,-0.392710965940151,2.5464020277763253,-0.02221107677194703,0.9755361964330854,,X_val.parquet,is_missense
146329,0.0,2,float64,False,0.0,-0.7215135390978565,1.3859753778845905,-0.015306214812736665,0.9947840590544114,,X_val.parquet,is_synonymous
146329,0.0,2,float64,False,0.0,-0.165601034821241,6.038609608203569,0.0003488483652709677,1.0010238097792001,,X_val.parquet,is_splice
146329,0.0,2,float64,False,0.0,-1.061781426171231,0.9418134235084387,-0.03234589675828759,1.0014161051188115,,X_val.parquet,in_coding
146329,0.0,4884,float64,False,0.0,-2.340631222380122,6.671983305480235,-0.004771536767036719,0.9645854625118185,,X_val.parquet,cadd_phred
146329,0.0,990,float64,False,0.0,-3.2982499057658328,3.7187783145450735,0.003895317306437234,0.9830609060739903,,X_val.parquet,sift_score
146329,0.0,927,float64,False,0.0,-3.0716484882120714,3.1120031755924256,-0.010276957985822345,0.9592574393104043,,X_val.parquet,polyphen2_score
146329,0.0,1001,float64,False,0.0,-3.674176978731373,3.9771171904326925,-0.0052933972696936095,0.9700292056330645,,X_val.parquet,revel_score
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,phylop_score
146329,0.0,2883,float64,False,0.0,-6.093370252149655,2.694316292109412,-0.007618894413889568,0.9788107672117238,,X_val.parquet,gerp_score
146329,0.0,4959,float64,False,0.0,-3.3940666920970126,3.734407904378608,-0.0027302125528857594,0.9687804809020335,,X_val.parquet,alphamissense_score
146329,0.0,92,float64,False,0.0,-0.24130547977035444,5.791000550456696,-0.0014886543851729884,0.9948378752239825,,X_val.parquet,splice_ai_score
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,eve_score
146329,0.0,2,float64,False,0.0,-0.3937991876083307,2.539365319855844,-0.01617147091432209,0.9823652697576764,,X_val.parquet,cadd_high
146329,0.0,2,float64,False,0.0,-0.24579145409846673,4.068489702654142,-0.0056783819077646834,0.9890707838195745,,X_val.parquet,sift_deleterious
146329,0.0,2,float64,False,0.0,-0.22482148322233725,4.447973501762951,-0.026322937980665692,0.9424125074876174,,X_val.parquet,polyphen_probably_damaging
146329,0.0,2,float64,False,0.0,-3.2143613700850233,0.3111037885493094,0.005583873312808348,0.9918454505763894,,X_val.parquet,revel_pathogenic
146329,0.0,5,float64,False,0.0,-1.7269418537276051,4.274087229301207,-0.01632109602388896,0.9591279613409084,,X_val.parquet,n_tools_pathogenic
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gene_constraint_oe
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gene_is_constrained
146329,0.0,119,float64,False,0.0,-0.44052182976497084,1.4211510690936187,-0.1867946919014318,0.37355126126442684,,X_val.parquet,n_pathogenic_in_gene
146329,0.0,2,float64,False,0.0,-2.951092768642985,0.33885752783699685,-0.011026681812638424,1.0142399613051793,,X_val.parquet,gene_has_known_disease
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,has_uniprot_annotation
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,n_known_pathogenic_protein_variants
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gtex_max_tpm
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gtex_n_tissues_expressed
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gtex_tissue_specificity
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gtex_is_eqtl
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gtex_min_eqtl_pval
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,gtex_max_abs_effect
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,codon_position
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,dbsnp_af
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,omim_n_diseases
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,omim_is_autosomal_dominant
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,clingen_validity_score
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,hgmd_is_disease_mutation
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,hgmd_n_reports
146329,0.0,1,float64,False,0.0,-0.017143345673339642,-0.017143345673339642,-0.017143345673339642,0.0,CONSTANT,X_val.parquet,lovd_variant_class
146329,0.0,2,float64,False,0.0,-4.4342914893687855,0.22551517021321207,0.13342022758727232,0.648585498222787,,X_val.parquet,is_autosome
146329,0.0,2,float64,False,0.0,-0.2227418606235418,4.48950187091285,-0.1413002844694265,0.6141171113006109,,X_val.parquet,is_sex_chrom
146329,0.0,2,float64,False,0.0,-0.033590849462735425,29.770012250192323,0.0403432847497227,1.4825779356860076,,X_val.parquet,is_mitochondrial
146329,0.0,1393,float64,False,0.0,0.01895749941468239,0.5,0.1483471259380024,0.08258118624684946,,X_val.parquet,gnn_score
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,maxentscan_score
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,dist_to_splice_site
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,exon_number
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,is_canonical_splice
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,alphafold_plddt
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,solvent_accessibility
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,secondary_structure_context
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,dist_to_active_site
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,af_1kg_afr
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,af_1kg_eur
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,af_1kg_eas
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,af_1kg_sas
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,af_1kg_amr
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,finngen_af_fin
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,finngen_af_nfsee
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,finngen_enrichment
146329,0.0,1,float64,False,100.0,0.0,0.0,0.0,0.0,CONSTANT;ALL_ZERO,X_val.parquet,esm2_delta_norm
146329,0.0,1266,float64,False,0.0,-0.6237412792584122,1.7067465462729376,0.21211248109642106,1.0839534893364602,,X_val.parquet,pli_score
146329,0.0,1015,float64,False,0.0,-1.93797436831185,3.32960709116242,-0.08066642648751446,1.0781957744605117,,X_val.parquet,loeuf
146329,0.0,1580,float64,False,0.0,-5.499747086522703,2.2737383950681362,-0.06072811785908733,0.7368273043013115,,X_val.parquet,syn_z
146329,0.0,1574,float64,False,0.0,-4.531941472485423,2.711619183778141,-0.010296870426140003,1.0004449724942728,,X_val.parquet,mis_z
304711,0.0,2,int64,False,85.287,0.0,1.0,0.1471295752368638,0.35423503966643927,,y_test.parquet,label
1038974,0.0,2,int64,False,85.905,0.0,1.0,0.14094866666538336,0.3479685905805781,,y_train.parquet,label
146329,0.0,2,int64,False,86.828,0.0,1.0,0.13172371847002304,0.33819015429555777,,y_val.parquet,label
